cdu_id,geo_code,ns-sec_total_persons,ns-sec_1,ns-sec_2,ns-sec_3,ns-sec_4,ns-sec_5,ns-sec_6,ns-sec_7,ns-sec_8,ns-sec_15,ns-sec_1_perc,ns-sec_2_perc,ns-sec_3_perc,ns-sec_4_perc,ns-sec_5_perc,ns-sec_6_perc,ns-sec_7_perc,ns-sec_8_perc,ns-sec_15_perc,biggest_ns_sec
183,E07000075,82736,12556,21563,11208,13121,7385,8416,6812,1409,266,0.151759814,0.260624154,0.135467028,0.158588764,0.089259814,0.101721137,0.082334171,0.017030072,0.003215045,ns_sec_2_perc
184,E07000076,135867,11172,26857,14839,21636,14241,21873,18726,5748,767,0.082227472,0.197671252,0.109217102,0.159243967,0.104815739,0.160988319,0.137825962,0.042306079,0.005645227,ns_sec_2_perc
185,E07000077,78295,16551,22250,7090,13539,5224,6638,5602,1152,248,0.211392809,0.284181621,0.090554952,0.17292292,0.066722013,0.084781915,0.071549907,0.014713583,0.003167508,ns_sec_2_perc
186,E07000078,112148,19596,30149,12873,12365,7848,13006,9632,2881,3788,0.174733388,0.268832257,0.114785819,0.11025609,0.069978956,0.115971752,0.085886507,0.025689268,0.033776795,ns_sec_2_perc
187,E07000079,81319,15505,21076,6319,14533,6203,8419,6953,1454,857,0.190668847,0.259176822,0.077706317,0.178715921,0.076279836,0.10353054,0.085502773,0.0178802,0.010538742,ns_sec_2_perc
188,E07000080,80040,9894,17480,7146,13917,7817,11042,10404,1942,398,0.123613193,0.218390805,0.08928036,0.173875562,0.097663668,0.137956022,0.129985007,0.024262869,0.004972514,ns_sec_2_perc
189,E07000081,119955,13749,27336,14574,11846,12297,19274,15436,4139,1304,0.114617982,0.227885457,0.121495561,0.098753699,0.102513443,0.160676921,0.128681589,0.034504606,0.010870743,ns_sec_2_perc
190,E07000082,111503,20069,28731,9492,16891,9642,13168,10980,2043,481,0.179986189,0.257670197,0.085127754,0.151484713,0.08647301,0.118095477,0.098472687,0.018322377,0.004313785,ns_sec_2_perc
191,E07000083,81053,14164,21601,9238,10743,7094,9467,6989,1420,335,0.174749855,0.266504633,0.113974807,0.132542904,0.087522979,0.116800118,0.08622753,0.017519401,0.004133098,ns_sec_2_perc
192,E07000084,166468,33504,43583,18921,18029,14226,18202,16016,3077,889,0.201263907,0.261810078,0.113661484,0.108303097,0.085457866,0.109342336,0.096210683,0.018484033,0.005340366,ns_sec_2_perc
193,E07000085,113394,23731,32670,10040,17049,8443,10779,8160,1944,575,0.209279151,0.288110482,0.08854084,0.15035187,0.074457202,0.09505794,0.071961479,0.017143764,0.005070815,ns_sec_2_perc
194,E07000086,124266,21123,32967,13947,15494,11923,13843,11913,2262,793,0.169982135,0.265293805,0.112235044,0.124684145,0.095947403,0.11139813,0.095866931,0.018202887,0.006381472,ns_sec_2_perc
195,E07000087,110125,20842,32150,12737,12719,9970,10829,8754,1524,591,0.189257662,0.291940976,0.115659478,0.115496027,0.090533485,0.098333712,0.079491487,0.01383882,0.005366629,ns_sec_2_perc
196,E07000088,81766,9049,20281,9555,8230,9423,11398,10852,2366,611,0.110669471,0.248037081,0.116857863,0.100653083,0.1152435,0.139397794,0.132720202,0.028936233,0.007472544,ns_sec_2_perc
197,E07000089,89369,23552,27642,8916,11009,6081,6278,4560,984,347,0.263536573,0.309301883,0.099766138,0.123185892,0.068043729,0.070248073,0.051024404,0.011010529,0.003882778,ns_sec_2_perc
198,E07000090,119422,15749,26511,12384,16859,11937,16616,14706,4008,646,0.131876874,0.221994272,0.103699486,0.141171643,0.099956457,0.139136842,0.123143139,0.033561655,0.005409389,ns_sec_2_perc
199,E07000091,173491,26226,44711,18255,25844,17442,19887,16799,3494,833,0.151166343,0.257713657,0.105221597,0.1489645,0.100535474,0.114628425,0.09682923,0.020139373,0.004801402,ns_sec_2_perc
200,E07000092,91890,13129,23164,11438,9944,9428,12196,9779,2156,652,0.142877353,0.252084013,0.124474916,0.108216346,0.102600936,0.132723909,0.10642072,0.023462836,0.00709544,ns_sec_2_perc
201,E07000093,114478,23066,30290,11351,14585,9916,11931,11043,1794,502,0.201488496,0.264592323,0.099154423,0.127404392,0.086619263,0.104220898,0.096463949,0.015671133,0.004385122,ns_sec_2_perc
202,E07000094,111542,28379,32281,9379,14378,6622,8938,7088,1613,2863,0.254424342,0.289406681,0.084084919,0.128902118,0.059367772,0.080131251,0.06354557,0.014460921,0.025667462,ns_sec_2_perc
203,E07000095,93267,10762,20112,11887,16267,8185,11110,11339,2971,634,0.115389152,0.215638972,0.127451296,0.174413244,0.0877588,0.119120375,0.121575691,0.031854783,0.006797688,ns_sec_2_perc
204,E07000096,142845,26193,39068,15809,19319,10602,14597,12961,3320,976,0.183366586,0.273499247,0.110672407,0.135244496,0.074220309,0.102187686,0.090734712,0.023241976,0.006832581,ns_sec_2_perc
205,E07000097,135762,29236,38907,13880,19554,9858,11151,10332,2166,678,0.215347446,0.286582402,0.10223774,0.144031467,0.072612366,0.082136386,0.07610377,0.015954391,0.004994034,ns_sec_2_perc
206,E07000098,98478,18554,26299,11447,15717,6331,9166,7253,2389,1319,0.188407563,0.267054571,0.11623916,0.159599098,0.064288471,0.093076626,0.073650968,0.024259225,0.013393854,ns_sec_2_perc
207,E07000099,125817,25991,34107,12940,15445,9623,13175,11165,2718,653,0.206577807,0.271084194,0.102847787,0.122757656,0.0764841,0.104715579,0.088739995,0.021602804,0.005190078,ns_sec_2_perc
208,E07000100,139058,39257,43829,12776,15929,7041,9492,7455,2288,990,0.282306663,0.315185031,0.091875333,0.114549325,0.050633549,0.068259287,0.053610724,0.016453566,0.007119332,ns_sec_2_perc
209,E07000101,83405,10482,19446,9958,10078,8229,11677,9976,2812,738,0.125675919,0.23315149,0.119393322,0.120832084,0.09866315,0.140003597,0.119609136,0.033715005,0.00884839,ns_sec_2_perc
210,E07000102,86324,17958,24351,9286,13145,5707,7654,5995,1687,535,0.208030212,0.282088411,0.107571475,0.152275149,0.066111394,0.088665956,0.069447662,0.019542653,0.006197581,ns_sec_2_perc
211,E07000103,89565,14228,22767,10439,11965,7086,10773,8579,2552,1173,0.158856696,0.254195277,0.116552225,0.13359013,0.079115726,0.12028136,0.095785184,0.028493273,0.013096634,ns_sec_2_perc
212,E07000104,106830,18636,25981,11398,12472,7860,11625,9900,2484,6468,0.174445381,0.243199476,0.106692877,0.116746232,0.073574839,0.108817748,0.092670598,0.023251896,0.060544791,ns_sec_2_perc
213,E07000105,116993,16575,28250,11843,17957,11524,14646,12089,3274,827,0.141675143,0.241467438,0.101228279,0.153487816,0.09850162,0.125186977,0.103330969,0.02798458,0.007068799,ns_sec_2_perc
214,E07000106,142562,19192,34396,14301,19434,11290,16544,13193,3891,10308,0.134622129,0.241270465,0.100314249,0.136319636,0.079193614,0.116047755,0.092542192,0.027293388,0.072305383,ns_sec_2_perc
215,E07000107,96376,11607,22589,13116,13018,9691,11900,10814,2804,829,0.120434548,0.234384079,0.136091973,0.135075122,0.10055408,0.123474724,0.112206358,0.02909438,0.008601727,ns_sec_2_perc
216,E07000108,109462,10920,25290,12440,14801,11551,16496,13280,3986,689,0.099760648,0.231039082,0.113646745,0.135215874,0.105525205,0.1507007,0.121320641,0.036414463,0.006294422,ns_sec_2_perc
217,E07000109,100976,10777,21222,10659,13980,10617,14078,14760,4069,807,0.106728331,0.210168753,0.105559737,0.13844874,0.105143797,0.139419268,0.146173348,0.040296704,0.007991998,ns_sec_2_perc
218,E07000110,152445,23048,40155,16962,21760,12596,16945,15974,3748,1252,0.151188953,0.263406474,0.111266358,0.142740005,0.082626521,0.111154843,0.104785332,0.024585916,0.008212798,ns_sec_2_perc
219,E07000111,113622,23532,30967,12182,17586,7805,10380,8482,2190,495,0.207107778,0.27254405,0.107215152,0.154776364,0.068692683,0.091355547,0.074651036,0.019274436,0.004356551,ns_sec_2_perc
220,E07000112,106151,11295,25049,12011,15732,10441,14718,11997,3993,899,0.106405027,0.235975167,0.113150135,0.148203974,0.098359884,0.138651544,0.113018248,0.037616226,0.008469068,ns_sec_2_perc
221,E07000113,133380,13846,28286,14651,18731,14018,17974,19523,5506,843,0.103808667,0.212070775,0.109844055,0.140433348,0.105098216,0.134757835,0.14637127,0.041280552,0.006320288,ns_sec_2_perc
222,E07000114,131755,11027,28085,14201,20113,12790,20246,16966,6808,1495,0.083693218,0.213160791,0.107783386,0.152654548,0.097074115,0.153663998,0.128769307,0.051671663,0.011346818,ns_sec_2_perc
223,E07000115,119401,20972,31786,13142,16470,10322,12088,11642,2453,526,0.17564342,0.266212176,0.11006608,0.137938543,0.086448187,0.101238683,0.097503371,0.020544217,0.004405323,ns_sec_2_perc
224,E07000116,112622,22599,32578,11120,16475,7537,10894,8598,2188,630,0.200662393,0.289268527,0.098737369,0.146285806,0.066922981,0.096730657,0.076343876,0.01942782,0.005593934,ns_sec_2_perc
225,E07000117,86117,6955,15791,8490,9920,9207,15206,14814,4773,957,0.080762219,0.183366815,0.098586806,0.115192122,0.106912689,0.176573731,0.172021784,0.055424597,0.011112788,ns_sec_2_perc
226,E07000118,104277,15507,26485,11106,13010,9549,12774,12666,2480,689,0.148709687,0.253986977,0.10650479,0.12476385,0.091573405,0.122500647,0.121464944,0.023782809,0.006607401,ns_sec_2_perc
227,E07000119,74035,13806,18771,8839,10466,5827,8304,5742,1746,523,0.186479368,0.253542244,0.119389478,0.14136557,0.078706017,0.112163166,0.077557912,0.02358344,0.007064226,ns_sec_2_perc
228,E07000120,80088,6213,14661,8062,11201,8906,13270,13096,3729,933,0.077577165,0.183061133,0.100664269,0.139858655,0.111202677,0.165692738,0.163520128,0.046561283,0.011649685,ns_sec_2_perc
229,E07000121,129433,16031,28934,12897,16628,12028,17748,16145,3934,5082,0.123855586,0.223544228,0.099642286,0.12846801,0.092928388,0.137121136,0.12473635,0.030394104,0.039263557,ns_sec_2_perc
230,E07000122,88846,7994,16154,7671,13104,8717,14618,15569,4229,772,0.089975913,0.181820228,0.086340409,0.147491164,0.09811359,0.164531887,0.175235801,0.047599217,0.008689193,ns_sec_2_perc
231,E07000123,134392,15875,25769,15900,14515,11736,19424,19538,6355,5270,0.118124591,0.191745044,0.118310614,0.108004941,0.087326627,0.144532413,0.145380677,0.047287041,0.039213644,ns_sec_2_perc
232,E07000124,55951,9889,15051,4992,9800,4878,5408,4833,702,388,0.176743937,0.269003235,0.089220925,0.175153259,0.087183428,0.096656003,0.086379153,0.012546693,0.006934639,ns_sec_2_perc
233,E07000125,67262,8168,15273,6844,9396,5996,9008,9926,2055,589,0.12143558,0.227067289,0.10175136,0.139692546,0.089143945,0.133924058,0.14757218,0.030552169,0.008756802,ns_sec_2_perc
234,E07000126,108225,15089,26810,13950,12647,11054,14019,11898,2043,706,0.139422499,0.247724648,0.128898129,0.116858397,0.102139062,0.12953569,0.10993763,0.018877339,0.006523447,ns_sec_2_perc
235,E07000127,108689,14152,24888,10742,15366,9004,14042,14289,3598,2603,0.130206369,0.228983614,0.098832449,0.141375852,0.08284187,0.129194307,0.131466846,0.033103626,0.023949066,ns_sec_2_perc
236,E07000128,105962,12382,24085,12535,17404,10727,13553,11654,2771,843,0.116853212,0.227298465,0.118297125,0.16424756,0.101234405,0.127904343,0.109982824,0.026150884,0.007955682,ns_sec_2_perc
237,E07000129,92894,13545,22907,11059,13166,9175,10216,10904,1340,576,0.145811355,0.246592891,0.11904967,0.141731436,0.098768489,0.10997481,0.117381101,0.014425044,0.006200616,ns_sec_2_perc
238,E07000130,158719,24475,35379,15181,19055,15683,19454,19021,3731,6736,0.15420334,0.22290337,0.095647024,0.12005494,0.098809846,0.122568817,0.119840725,0.023506953,0.042439784,ns_sec_2_perc
239,E07000131,84008,17124,23562,8033,13142,6040,7239,7514,966,388,0.20383773,0.280473288,0.095621846,0.156437482,0.071897914,0.086170365,0.089443862,0.011498905,0.004618608,ns_sec_2_perc
240,E07000132,104275,15062,24369,10833,13976,10351,11873,15175,2072,554,0.144444977,0.233699353,0.103888756,0.134030209,0.099266363,0.113862383,0.14552865,0.019870535,0.005312875,ns_sec_2_perc
241,E07000133,49916,7731,11837,4151,7054,5132,6781,6094,904,231,0.154880199,0.237138392,0.083159708,0.141317413,0.102812725,0.135848225,0.122085103,0.018110426,0.004627775,ns_sec_2_perc
242,E07000134,92697,13389,20251,8515,11216,10092,11614,14541,2294,782,0.144438331,0.218464459,0.09185842,0.120996364,0.108870837,0.125289923,0.156865918,0.024747295,0.008436087,ns_sec_2_perc
243,E07000135,53765,8455,12149,6421,7150,5041,6571,6436,1101,440,0.15725844,0.225964847,0.119427137,0.132986143,0.093759881,0.122217056,0.119706129,0.020478006,0.008183763,ns_sec_2_perc
244,E07000136,63736,4444,10660,5075,8225,7538,12817,12325,2164,485,0.069725116,0.167252416,0.079625329,0.129047948,0.11826911,0.201095142,0.1933758,0.033952554,0.007609514,ns_sec_6_perc
245,E07000137,133400,10886,26713,11264,23444,14617,21778,19708,4418,567,0.081604198,0.200247376,0.084437781,0.175742129,0.109572714,0.163253373,0.147736132,0.033118441,0.004250375,ns_sec_2_perc
246,E07000138,87880,7721,17132,8945,8525,9043,15073,13369,4156,3912,0.087858443,0.194947656,0.101786527,0.097007283,0.102901684,0.171517979,0.152127902,0.047291761,0.044515248,ns_sec_2_perc
247,E07000139,105980,14653,28037,11484,14207,11087,12829,11165,1936,580,0.138261936,0.264549915,0.108360068,0.134053595,0.104614078,0.121051142,0.105350066,0.018267598,0.005472731,ns_sec_2_perc
248,E07000140,87409,7809,16570,7438,13497,9634,14564,15249,2275,369,0.089338626,0.18956858,0.085094212,0.154412017,0.110217483,0.166618998,0.17445572,0.026027068,0.004221533,ns_sec_2_perc
249,E07000141,132493,19356,32139,13026,17260,13434,17528,15962,3051,735,0.146090737,0.242571306,0.098314628,0.130271033,0.101394036,0.132293782,0.120474289,0.023027632,0.005547463,ns_sec_2_perc
250,E07000142,87850,11405,21467,8105,12230,9272,11531,10824,2578,435,0.129823563,0.244359704,0.092259533,0.13921457,0.10554354,0.131257826,0.123210017,0.029345475,0.004951622,ns_sec_2_perc
251,E07000143,127632,13306,27348,11908,18711,14243,19111,19318,3094,589,0.104252852,0.214272283,0.093299486,0.146601166,0.111594271,0.149735176,0.151357026,0.02424157,0.00461483,ns_sec_2_perc
252,E07000144,122931,16586,30143,14347,19196,12277,15181,12777,1833,582,0.134921216,0.245202593,0.116707747,0.156152638,0.099869032,0.12349204,0.103936355,0.014910804,0.004734363,ns_sec_2_perc
253,E07000145,96230,6660,17488,8975,13045,11175,16874,16792,4463,756,0.069209186,0.181731269,0.093266133,0.135560636,0.116128027,0.175350722,0.174498597,0.046378468,0.007856178,ns_sec_2_perc
254,E07000146,145253,13824,30091,12952,22760,16369,23845,20179,4461,763,0.095171873,0.207162675,0.089168554,0.156692117,0.112693025,0.164161842,0.13892312,0.03071193,0.005252904,ns_sec_2_perc
255,E07000147,99023,9741,21929,8635,19186,9994,15115,11690,2439,294,0.098371086,0.221453602,0.087201963,0.193752966,0.100926047,0.152641306,0.118053382,0.024630641,0.002969007,ns_sec_2_perc
256,E07000148,127754,14875,25828,12985,11611,10780,19316,18828,5914,7603,0.11643471,0.202169795,0.101640653,0.090885608,0.08438092,0.151196831,0.14737699,0.046292093,0.059512814,ns_sec_2_perc
257,E07000149,122219,19387,30127,11801,20016,10738,14786,12449,2287,624,0.158625091,0.246500135,0.096556182,0.16377159,0.08785868,0.120979553,0.10185814,0.018712312,0.005105589,ns_sec_2_perc
258,E07000150,60990,4685,10004,5338,4936,7597,11494,14536,1865,529,0.076815871,0.16402689,0.087522545,0.0809313,0.124561404,0.188457124,0.238334153,0.030578783,0.008673553,ns_sec_7_perc
259,E07000151,75886,13573,19631,7185,10855,6519,7645,8731,1299,436,0.178860396,0.258690668,0.094681496,0.143043513,0.085905174,0.10074322,0.11505416,0.017117782,0.00574546,ns_sec_2_perc
260,E07000152,84910,12185,21145,7967,11532,8086,9293,12601,1696,405,0.143504888,0.249028383,0.09382876,0.135814392,0.095230244,0.109445295,0.148404193,0.01997409,0.004769756,ns_sec_2_perc
261,E07000153,92521,11803,21079,9345,11335,9053,12408,14519,2396,572,0.127571038,0.227829358,0.101004096,0.122512727,0.097848056,0.134110094,0.156926536,0.025896823,0.00618238,ns_sec_2_perc
262,E07000154,208463,23510,45566,23996,23041,18839,28370,32425,7648,5046,0.112777807,0.218580755,0.115109156,0.110528007,0.090370953,0.136091297,0.15554319,0.036687566,0.024205734,ns_sec_2_perc
263,E07000155,84497,16497,23500,8222,13146,6664,7539,7555,1012,362,0.195237701,0.278116383,0.09730523,0.155579488,0.078866705,0.089222103,0.089411458,0.011976757,0.004284176,ns_sec_2_perc
264,E07000156,74583,8074,15919,7664,8161,7446,10333,13767,2639,570,0.108255232,0.21344006,0.102758001,0.109421718,0.099835083,0.138543636,0.1845863,0.035383398,0.007642492,ns_sec_2_perc
265,E07000163,54375,8254,13672,4846,10870,4550,5818,5157,883,325,0.151797701,0.25143908,0.089121839,0.199908046,0.083678161,0.106997701,0.094841379,0.01623908,0.005977011,ns_sec_2_perc
266,E07000164,87321,15020,22838,8105,15512,6849,8614,8466,1548,362,0.172009024,0.261540752,0.092818451,0.177643408,0.078434741,0.098647519,0.096952623,0.017727694,0.004145624,ns_sec_2_perc
267,E07000165,153821,29593,42927,15257,24420,10833,15283,12129,2488,882,0.192385955,0.279071128,0.099186717,0.158755957,0.070426015,0.099355745,0.078851392,0.016174645,0.005733937,ns_sec_2_perc
268,E07000166,47344,6379,13329,4706,8425,4129,4571,4716,848,239,0.134737242,0.281535147,0.099400135,0.177952856,0.087212741,0.096548665,0.099611355,0.017911457,0.005048158,ns_sec_2_perc
269,E07000167,50611,6450,10821,3638,11357,4709,6482,5860,1048,238,0.127442651,0.213807275,0.071881607,0.224397858,0.093043014,0.128074924,0.115785106,0.020706961,0.004702535,ns_sec_4_perc
270,E07000168,106427,9002,21569,9300,18402,12273,16670,13997,3679,1526,0.084583799,0.202664737,0.087383841,0.172907251,0.115318481,0.156633185,0.131517378,0.034568296,0.014338467,ns_sec_2_perc
271,E07000169,82725,12597,19545,7565,11193,8644,10616,10306,1869,390,0.152275612,0.236264733,0.091447567,0.135303717,0.104490783,0.1283288,0.124581445,0.022592928,0.004714415,ns_sec_2_perc
272,E07000170,118213,9427,20786,11519,12947,15159,19072,23924,4675,692,0.079745882,0.175835145,0.097442752,0.109522641,0.128234627,0.161335894,0.202380449,0.039547258,0.00585384,ns_sec_7_perc
273,E07000171,109979,11700,22820,9583,13185,12815,17063,18237,3873,700,0.106383946,0.207494158,0.087134817,0.119886524,0.116522245,0.155147801,0.165822566,0.035215814,0.006364851,ns_sec_2_perc
274,E07000172,108570,17853,24503,11867,11701,10794,13473,13138,2803,2421,0.16443769,0.225688496,0.109302754,0.107773786,0.099419729,0.124095054,0.121009487,0.025817445,0.022298978,ns_sec_2_perc
275,E07000173,112759,14797,27396,13579,14566,10758,14344,13585,2975,757,0.131226776,0.242960651,0.120424977,0.129178159,0.095407019,0.127209358,0.120478188,0.026383703,0.006713433,ns_sec_2_perc
276,E07000174,103487,8382,19313,10208,11088,12199,16193,20972,4420,703,0.080995681,0.186622474,0.098640409,0.107143892,0.11787954,0.15647376,0.202653473,0.042710679,0.006793124,ns_sec_7_perc
277,E07000175,112526,14619,25288,10219,14987,11378,15263,16636,3277,849,0.129916641,0.224730285,0.090814567,0.133186997,0.101114409,0.135639763,0.147841388,0.029122158,0.007544923,ns_sec_2_perc
278,E07000176,108804,26958,31432,10683,13148,6966,8665,7267,1599,2086,0.247766626,0.288886438,0.098185728,0.120841146,0.064023381,0.079638616,0.066789824,0.014696151,0.019172089,ns_sec_2_perc
279,E07000177,138916,21825,34551,14295,17368,12944,17757,16637,2461,1074,0.157109332,0.24871865,0.102903913,0.125025195,0.093178612,0.127825448,0.119763022,0.017715742,0.007731291,ns_sec_2_perc
280,E07000178,133241,28780,29743,10807,10953,8201,15649,13948,4647,10502,0.21599958,0.223227085,0.081108668,0.082204427,0.061550123,0.117448833,0.104682493,0.034876652,0.078819583,ns_sec_2_perc
281,E07000179,131483,29921,36768,11842,18329,9798,11180,10962,2051,624,0.227565541,0.279640714,0.090064875,0.139402052,0.074519139,0.085030004,0.083371995,0.015598975,0.004745861,ns_sec_2_perc
282,E07000180,118044,27623,31775,10743,14522,9161,10705,10925,1783,796,0.234005964,0.269179289,0.091008438,0.123021924,0.077606655,0.090686524,0.092550236,0.015104537,0.006743248,ns_sec_2_perc
283,E07000181,102415,19584,27430,9087,14434,9205,10288,10312,1519,546,0.191221989,0.267831861,0.088727237,0.140936386,0.089879412,0.100454035,0.100688376,0.014831812,0.00533125,ns_sec_2_perc
284,E07000187,106031,14208,25293,8706,18701,10131,13567,12484,2314,627,0.133998548,0.238543445,0.082108063,0.176372948,0.095547529,0.127953146,0.117739152,0.021823806,0.005913365,ns_sec_2_perc
285,E07000188,113056,13537,23670,9842,18136,10984,17067,16120,3051,645,0.119737121,0.20936527,0.087054203,0.160416077,0.097155392,0.150960586,0.142584206,0.026986626,0.005705137,ns_sec_2_perc
286,E07000189,157903,21846,35047,13994,24670,17468,21619,19198,3226,828,0.13835076,0.221952718,0.088624029,0.156235157,0.110624877,0.136913168,0.121580971,0.020430264,0.005243726,ns_sec_2_perc
287,E07000190,106852,14785,27277,11788,14763,9349,14253,11561,2291,773,0.138368959,0.255278329,0.110320818,0.138163067,0.087494853,0.13339011,0.108196384,0.021440871,0.007234305,ns_sec_2_perc
288,E07000191,33282,3352,7262,2972,7544,2944,4649,3639,806,114,0.100715101,0.218196022,0.089297518,0.22666907,0.088456223,0.139685115,0.109338381,0.024217295,0.003425275,ns_sec_4_perc
289,E07000192,96791,8758,19046,9386,12807,11397,14500,16613,3645,633,0.090483619,0.196774493,0.096971826,0.132316021,0.117748551,0.149807317,0.171637859,0.03765846,0.006539864,ns_sec_2_perc
290,E07000193,111488,13945,22923,9693,13919,11702,17285,17974,3290,757,0.125080726,0.205609572,0.086942092,0.124847517,0.104961969,0.155039107,0.161219145,0.029509902,0.006789968,ns_sec_2_perc
291,E07000194,98893,16754,25972,9312,13830,8419,10892,11045,2157,511,0.169415429,0.262627284,0.094162378,0.139848119,0.085132416,0.110139241,0.111686368,0.021811453,0.005167201,ns_sec_2_perc
292,E07000195,119708,14410,24306,12006,13852,11916,17276,19883,3409,2647,0.120376249,0.203044074,0.100294049,0.115714906,0.099542219,0.14431784,0.166095833,0.028477629,0.02211214,ns_sec_2_perc
293,E07000196,106157,16722,26733,11106,15770,9645,12074,11461,2184,455,0.157521407,0.251825127,0.104618631,0.148553557,0.090855996,0.113737201,0.107962734,0.020573302,0.004286105,ns_sec_2_perc
294,E07000197,127609,20967,33352,13943,15254,11073,14263,13566,2742,2446,0.164306593,0.261360876,0.109263453,0.119537023,0.086772877,0.111771113,0.106309116,0.021487513,0.019167927,ns_sec_2_perc
295,E07000198,95860,11436,20996,8914,15954,10042,12245,14041,1738,492,0.119298978,0.219027749,0.092989777,0.166430211,0.104756937,0.127738368,0.146474025,0.018130607,0.005132485,ns_sec_2_perc
296,E07000199,76446,7677,15155,8419,7980,8846,12234,13067,2573,495,0.100423829,0.198244512,0.110130026,0.104387411,0.115715669,0.160034534,0.170931115,0.033657745,0.006475159,ns_sec_2_perc
297,E07000200,86170,12669,21686,8031,14083,7909,10298,9439,1681,367,0.147023326,0.251665313,0.093199489,0.163432749,0.091783683,0.119507949,0.109539283,0.019507949,0.004259023,ns_sec_2_perc
298,E07000201,58175,5760,13441,6433,7331,6693,7647,9177,1230,462,0.099011603,0.231044263,0.110580146,0.12601633,0.11504942,0.131448217,0.157748174,0.021143103,0.007941556,ns_sec_2_perc
299,E07000202,131262,13551,26507,14112,13552,13754,21943,21178,5348,1313,0.103236276,0.201939632,0.10751017,0.103243894,0.104782801,0.167169478,0.161341439,0.040742942,0.010002895,ns_sec_2_perc
300,E07000203,95254,14413,23980,8627,16177,8772,10401,11056,1524,303,0.151311231,0.251747958,0.090568375,0.169830138,0.092090621,0.109192265,0.116068617,0.015999328,0.003180969,ns_sec_2_perc
301,E07000204,107942,15423,26214,10652,13867,10461,14834,13741,2074,673,0.142882289,0.242852643,0.098682626,0.12846714,0.096913157,0.137425655,0.127299846,0.019214022,0.00623483,ns_sec_2_perc
302,E07000205,121791,20073,31667,12721,17949,10251,13859,12389,2259,614,0.164815134,0.260011002,0.104449426,0.147375422,0.084168781,0.113793302,0.101723444,0.018548169,0.005041423,ns_sec_2_perc
303,E07000206,113519,9996,22958,10822,15076,13520,19314,17482,3731,610,0.088055744,0.202239273,0.095332059,0.132805962,0.119099005,0.170138919,0.154000652,0.032866745,0.00537355,ns_sec_2_perc
304,E07000207,129483,36135,41303,11442,17722,6039,8334,5624,2135,739,0.279071384,0.318983959,0.088366813,0.136867388,0.046639327,0.064363662,0.043434273,0.016488651,0.005707313,ns_sec_2_perc
305,E07000208,74026,16080,22013,8921,10289,4549,5803,4063,1134,1169,0.217220976,0.297368492,0.120511712,0.138991706,0.061451382,0.078391376,0.054886121,0.015318942,0.015791749,ns_sec_2_perc
306,E07000209,130920,31680,37519,12504,15955,8002,10302,8040,2225,4687,0.241979835,0.286579591,0.095508708,0.121868317,0.061121295,0.078689276,0.061411549,0.016995112,0.035800489,ns_sec_2_perc
307,E07000210,83985,19650,25496,8708,13291,4730,6110,4343,1288,368,0.233970352,0.30357802,0.103685182,0.15825445,0.056319581,0.072751087,0.051711615,0.015336072,0.004381735,ns_sec_2_perc
308,E07000211,134346,28108,39461,15808,19060,8911,11602,8365,2339,689,0.209220967,0.293726646,0.117666324,0.141872479,0.066328733,0.086359103,0.0622646,0.017410269,0.005128549,ns_sec_2_perc
309,E07000212,77346,14048,20843,8521,10461,5854,7191,5710,1391,3324,0.181625423,0.269477413,0.1101673,0.135249399,0.075685879,0.092971841,0.073824115,0.017984123,0.042975719,ns_sec_2_perc
310,E07000213,94837,14595,24957,13899,11800,9289,9274,8471,2013,530,0.153895631,0.263156785,0.146556724,0.124424012,0.097947004,0.097788838,0.089321678,0.021225893,0.005588536,ns_sec_2_perc
311,E07000214,84440,20149,25618,8750,11012,5969,6553,4603,1359,426,0.238619138,0.30338702,0.103623875,0.130412127,0.070689247,0.0776054,0.05451208,0.016094268,0.005045002,ns_sec_2_perc
312,E07000215,80916,16816,24267,9171,12727,5098,6594,4513,1388,338,0.207820456,0.299903604,0.11333976,0.157286569,0.063003609,0.081491918,0.055773889,0.017153591,0.004177171,ns_sec_2_perc
313,E07000216,117219,29512,35565,10015,17130,6702,8973,6465,1690,1167,0.251768058,0.303406444,0.085438368,0.146136718,0.057175031,0.076549024,0.055153175,0.014417458,0.009955724,ns_sec_2_perc
314,E07000217,98282,22983,27551,10132,12978,6617,9021,6158,2115,725,0.2338475,0.280326001,0.103091105,0.132048595,0.067326672,0.091786899,0.062656438,0.021519709,0.007376732,ns_sec_2_perc
315,E07000218,61468,6962,12992,5950,8650,6619,8425,10089,1472,309,0.113262185,0.21136201,0.096798334,0.140723629,0.107682046,0.137063187,0.164134184,0.02394742,0.005027006,ns_sec_2_perc
316,E07000219,124410,12327,24412,12904,12417,13882,20496,22312,4670,987,0.099083675,0.196222169,0.103721566,0.099807089,0.11158267,0.164745599,0.179342497,0.037537175,0.007933446,ns_sec_2_perc
317,E07000220,98180,15902,23195,9502,10933,9841,12269,13419,2327,792,0.161967814,0.236249745,0.096781422,0.111356692,0.100234264,0.124964351,0.136677531,0.023701365,0.008066816,ns_sec_2_perc
318,E07000221,118853,24170,31678,10688,19116,8748,11934,9940,1880,694,0.203360454,0.266530925,0.089926211,0.160837337,0.073603527,0.10040975,0.083632723,0.015817859,0.005839146,ns_sec_2_perc
